,0,3OH10,chitooctaose,eATP,self,sflg,sIF1,smock,snlp,sOGs,spep,sPGN
11658,AT5G56190,0,0,0,1,1,0,0,1,0,1,0
11659,AT5G56200,0,0,0,0,1,0,0,0,0,0,0
11660,AT5G56230,0,0,0,1,0,0,0,0,0,0,0
11661,AT5G56240,0,0,0,1,1,0,0,1,1,1,0
11662,AT5G56250,0,0,0,1,0,0,0,1,0,1,0
11663,AT5G56270,0,0,1,0,1,0,0,0,0,1,0
11664,AT5G56280,0,0,0,1,0,0,0,0,0,0,0
11665,AT5G56290,0,0,0,1,0,0,0,0,0,1,0
11666,AT5G56300,0,0,0,0,0,1,0,1,0,0,0
11667,AT5G56310,0,0,0,1,0,0,0,0,0,0,0
11668,AT5G56340,0,0,0,1,1,0,0,1,1,1,0
11669,AT5G56350,0,0,0,1,1,0,0,1,0,1,0
11670,AT5G56360,0,0,0,1,0,0,0,1,0,1,0
11671,AT5G56370,0,0,0,0,0,1,0,0,0,0,0
11672,AT5G56420,0,0,0,1,0,0,0,0,0,0,0
11673,AT5G56460,0,0,0,1,0,0,0,0,0,1,1
11674,AT5G56490,0,0,0,0,0,0,0,1,0,0,0
11675,AT5G56500,0,0,0,1,0,1,0,1,0,1,0
11676,AT5G56540,0,0,0,0,0,0,0,0,1,1,0
11677,AT5G56550,0,0,0,0,1,0,0,0,0,1,0
11678,AT5G56580,1,0,0,1,1,0,0,0,1,1,1
11679,AT5G56610,0,0,0,1,0,0,0,0,1,1,0
11680,AT5G56630,0,0,0,0,0,0,0,0,0,1,0
11681,AT5G56660,0,0,0,1,0,0,0,0,0,1,0
11682,AT5G56680,0,0,0,1,0,0,0,0,0,0,0
11683,AT5G56720,0,0,0,0,0,0,0,0,0,0,1
11684,AT5G56730,0,0,0,0,0,0,0,0,0,1,0
11685,AT5G56740,0,0,0,1,0,0,1,1,0,1,0
11686,AT5G56750,0,0,0,1,1,0,0,0,0,0,0
11687,AT5G56795,0,0,1,0,0,1,1,0,1,1,0
11688,AT5G56810,0,0,0,1,0,1,1,0,0,0,0
11689,AT5G56840,0,0,0,1,0,0,0,1,0,1,0
11690,AT5G56850,0,1,0,0,0,0,0,0,0,0,0
11691,AT5G56860,0,0,0,1,0,0,0,0,0,0,0
11692,AT5G56870,0,0,0,1,1,0,0,1,0,1,0
11693,AT5G56890,0,0,0,1,0,1,1,1,0,1,0
11694,AT5G56910,0,0,0,1,0,0,0,0,0,0,0
11695,AT5G56930,0,0,0,0,0,0,0,0,0,1,0
11696,AT5G56960,1,1,0,1,1,0,0,1,1,1,0
11697,AT5G56980,0,0,0,1,1,0,0,1,1,1,0
11698,AT5G56990,0,1,0,0,0,0,0,0,0,0,0
11699,AT5G57010,1,1,0,1,1,1,0,1,1,1,0
11700,AT5G57015,0,0,0,1,1,0,0,0,0,0,0
11701,AT5G57020,0,0,0,1,0,0,0,0,0,0,0
11702,AT5G57035,0,1,0,1,1,0,0,1,1,1,0
11703,AT5G57050,0,0,0,1,1,0,0,1,1,1,0
11704,AT5G57060,0,0,0,1,1,0,0,1,0,0,0
11705,AT5G57080,0,1,0,0,0,0,0,0,1,0,0
11706,AT5G57120,0,0,0,1,0,0,0,0,0,0,0
11707,AT5G57123,0,0,0,1,1,0,0,1,0,1,0
11708,AT5G57130,0,0,0,1,0,0,0,0,1,0,1
11709,AT5G57140,0,1,0,0,0,0,0,0,0,0,0
11710,AT5G57160,0,0,0,1,0,0,0,1,0,0,0
11711,AT5G57180,0,0,0,1,0,0,0,0,0,0,0
11712,AT5G57190,0,1,0,1,1,0,0,1,1,1,0
11713,AT5G57210,0,0,0,1,1,0,0,1,0,1,0
11714,AT5G57220,1,1,1,1,1,0,0,1,1,1,0
11715,AT5G57240,0,0,0,0,1,1,0,0,0,0,0
11716,AT5G57280,0,0,0,1,0,0,0,0,0,0,0
11717,AT5G57330,0,0,0,1,0,0,0,0,0,0,0
11718,AT5G57340,0,0,0,1,0,0,0,0,0,0,0
11719,AT5G57390,0,0,0,1,0,0,1,1,0,1,1
11720,AT5G57460,0,0,0,1,1,0,0,1,0,1,0
11721,AT5G57480,1,0,0,1,1,0,0,1,1,1,0
11722,AT5G57500,0,0,0,1,1,0,0,1,0,1,0
11723,AT5G57510,1,1,1,1,1,0,0,1,1,1,0
11724,AT5G57530,0,0,0,0,0,0,0,0,1,1,0
11725,AT5G57540,0,0,0,1,0,0,0,0,0,1,0
11726,AT5G57550,0,0,0,1,0,0,0,0,0,0,0
11727,AT5G57560,1,1,0,1,1,1,0,1,1,1,0
11728,AT5G57567,0,0,0,1,0,0,0,0,0,0,0
11729,AT5G57580,0,0,0,1,1,0,0,1,0,1,0
11730,AT5G57590,0,0,0,1,0,0,0,0,0,0,0
11731,AT5G57610,0,0,0,0,0,1,0,0,0,0,0
11732,AT5G57620,0,0,0,1,1,0,0,0,1,1,0
11733,AT5G57625,0,0,0,0,0,0,0,0,0,1,0
11734,AT5G57630,0,0,0,0,0,0,0,1,0,0,0
11735,AT5G57655,0,0,0,0,0,0,0,0,0,1,0
11736,AT5G57660,0,0,0,1,1,0,0,0,0,0,0
11737,AT5G57710,0,0,0,1,1,0,0,1,1,1,0
11738,AT5G57740,0,0,0,1,0,0,0,0,0,1,0
11739,AT5G57760,0,0,1,0,0,0,0,0,1,0,0
11740,AT5G57785,0,0,0,0,0,0,0,0,0,1,0
11741,AT5G57800,0,0,0,1,0,0,0,0,0,1,0
11742,AT5G57850,0,0,0,1,0,0,0,0,0,0,0
11743,AT5G57870,0,0,0,1,0,0,0,0,0,1,0
11744,AT5G57887,0,0,0,0,0,0,1,0,0,0,0
11745,AT5G57890,0,0,0,1,1,0,0,1,1,1,0
11746,AT5G57900,0,0,0,0,0,0,0,0,0,1,0
11747,AT5G57910,0,0,0,1,1,0,0,1,1,1,0
11748,AT5G57920,0,0,0,1,1,0,0,0,1,0,0
11749,AT5G57990,0,0,0,1,0,0,0,0,0,0,0
11750,AT5G58003,0,0,0,1,0,0,0,0,0,1,0
11751,AT5G58010,0,0,0,1,0,0,0,0,0,1,0
11752,AT5G58020,0,0,0,1,1,0,0,1,0,1,0
11753,AT5G58040,0,0,0,1,1,0,0,0,0,1,0
11754,AT5G58050,0,0,0,0,0,0,0,1,0,0,0
11755,AT5G58090,0,0,0,0,1,0,0,0,0,1,0
11756,AT5G58100,0,0,0,1,0,0,0,0,0,0,0
11757,AT5G58110,0,0,0,1,0,0,0,0,1,0,0
11758,AT5G58120,1,1,0,1,1,0,0,1,1,1,0
11759,AT5G58130,0,0,0,1,0,0,0,1,0,1,0
11760,AT5G58160,0,0,0,1,1,0,0,1,0,1,0
11761,AT5G58190,0,0,0,1,0,0,0,0,0,0,0
11762,AT5G58200,0,1,0,0,0,0,0,0,0,0,0
11763,AT5G58270,0,0,0,1,0,0,0,0,0,0,0
11764,AT5G58290,0,0,0,1,1,0,0,1,0,1,0
11765,AT5G58310,0,0,1,0,0,0,0,0,0,0,0
11766,AT5G58320,0,0,0,1,1,0,0,0,0,1,0
11767,AT5G58330,0,0,0,1,0,0,0,0,0,0,0
11768,AT5G58340,0,0,0,1,1,0,0,1,0,1,0
11769,AT5G58350,0,0,0,1,1,0,0,1,1,1,0
11770,AT5G58375,0,0,0,1,1,0,0,1,0,1,0
11771,AT5G58380,0,0,0,1,1,0,0,1,0,1,0
11772,AT5G58390,0,0,0,1,0,1,1,1,1,0,0
11773,AT5G58410,0,0,0,1,1,0,0,0,0,1,0
11774,AT5G58430,1,1,0,1,1,0,0,1,1,1,0
11775,AT5G58500,0,0,0,0,0,0,1,0,0,0,0
11776,AT5G58510,0,0,0,1,0,0,0,0,0,0,0
11777,AT5G58530,0,0,0,1,1,0,0,0,0,1,0
11778,AT5G58540,0,0,0,1,0,1,0,0,0,0,0
11779,AT5G58590,0,0,0,1,0,0,0,1,0,0,0
11780,AT5G58610,0,0,0,1,0,0,0,0,0,0,0
11781,AT5G58620,0,0,0,1,1,0,0,1,1,1,0
11782,AT5G58630,0,0,0,1,1,0,0,0,0,1,0
11783,AT5G58640,0,0,0,1,0,0,0,0,0,0,0
11784,AT5G58650,0,0,0,1,1,0,0,1,1,1,0
11785,AT5G58660,0,0,0,1,0,0,0,0,0,0,0
11786,AT5G58670,0,0,0,1,0,0,0,0,0,0,0
11787,AT5G58680,0,1,0,1,1,0,0,1,1,1,0
11788,AT5G58690,0,0,0,0,0,0,0,0,0,1,0
11789,AT5G58710,0,0,0,1,0,0,0,0,0,0,0
11790,AT5G58720,0,0,0,1,1,0,0,1,1,1,0
11791,AT5G58730,0,0,0,1,1,0,0,1,1,1,0
11792,AT5G58750,0,0,0,0,1,0,0,0,1,1,0
11793,AT5G58760,0,0,0,1,0,0,0,0,0,0,0
11794,AT5G58770,0,1,0,1,0,0,0,1,1,1,0
11795,AT5G58784,0,0,0,0,0,0,0,0,0,1,0
11796,AT5G58787,0,0,0,0,0,0,0,1,0,1,0
11797,AT5G58840,0,0,0,1,1,0,0,1,0,1,0
11798,AT5G58860,0,0,0,0,0,0,0,0,1,1,0
11799,AT5G58900,0,0,0,1,0,0,0,0,0,0,0
11800,AT5G58910,1,0,0,0,0,0,0,0,0,0,0
11801,AT5G58940,0,1,0,1,1,0,0,1,1,1,0
11802,AT5G59000,0,0,0,0,0,1,0,0,0,1,0
11803,AT5G59060,0,0,0,0,1,0,0,0,0,0,0
11804,AT5G59070,0,1,0,1,1,0,0,1,1,1,0
11805,AT5G59080,0,1,0,0,1,0,0,0,0,0,0
11806,AT5G59090,0,0,0,1,0,0,0,0,1,1,0
11807,AT5G59150,0,0,0,1,0,0,0,1,0,1,0
11808,AT5G59160,0,0,0,1,1,0,0,1,0,1,0
11809,AT5G59190,0,0,0,1,0,0,0,0,0,0,0
11810,AT5G59210,0,0,0,1,0,0,0,1,0,0,0
11811,AT5G59220,0,0,0,1,1,0,0,1,1,1,0
11812,AT5G59240,0,0,0,0,0,1,0,0,0,0,0
11813,AT5G59250,0,0,0,1,0,0,0,0,0,0,0
11814,AT5G59260,0,0,0,0,1,0,0,0,0,1,0
11815,AT5G59305,0,0,0,0,0,0,0,0,0,1,0
11816,AT5G59310,1,1,0,0,0,0,1,1,1,0,1
11817,AT5G59320,1,0,0,0,0,0,0,0,1,0,0
11818,AT5G59330,0,0,0,1,0,1,0,0,0,0,0
11819,AT5G59340,0,0,0,1,0,0,0,0,0,0,0
11820,AT5G59420,0,0,0,1,1,0,0,1,0,1,0
11821,AT5G59430,0,0,0,0,1,0,0,0,0,1,0
11822,AT5G59450,1,1,0,1,1,0,0,1,1,1,0
11823,AT5G59480,0,0,0,1,0,0,0,1,0,1,0
11824,AT5G59490,0,0,0,1,1,0,0,0,1,1,0
11825,AT5G59510,0,0,0,1,1,0,0,0,0,0,0
11826,AT5G59520,0,0,0,1,0,0,0,0,0,1,0
11827,AT5G59530,0,1,0,1,1,0,0,1,1,1,0
11828,AT5G59540,0,0,0,1,1,0,0,1,1,1,0
11829,AT5G59550,1,1,0,1,1,0,0,1,1,1,0
11830,AT5G59560,0,0,0,0,0,0,0,0,0,1,0
11831,AT5G59570,0,0,0,1,1,0,0,1,1,1,0
11832,AT5G59580,0,0,0,1,1,0,0,1,0,0,0
11833,AT5G59590,0,0,0,0,0,0,0,0,0,1,0
11834,AT5G59600,0,0,0,1,0,0,0,0,0,0,0
11835,AT5G59670,0,0,0,0,0,1,0,0,0,0,0
11836,AT5G59680,0,0,0,1,1,0,0,1,1,1,0
11837,AT5G59700,0,0,0,1,1,0,0,1,0,1,0
11838,AT5G59730,1,1,0,1,1,0,0,1,1,1,0
11839,AT5G59760,0,0,0,1,0,0,0,0,0,0,0
11840,AT5G59770,0,0,0,1,0,0,0,0,0,0,0
11841,AT5G59790,0,0,0,1,1,0,0,1,1,1,0
11842,AT5G59800,0,0,0,1,0,0,0,0,0,1,0
11843,AT5G59820,1,1,1,1,1,0,0,1,1,1,0
11844,AT5G59840,0,0,0,0,0,0,0,0,0,1,0
11845,AT5G59845,0,0,0,0,0,0,0,0,1,0,0
11846,AT5G59920,0,0,0,1,0,0,0,0,0,0,0
11847,AT5G59930,0,0,0,0,1,0,0,0,0,1,0
11848,AT5G59940,0,0,0,0,1,0,0,0,0,0,0
11849,AT5G59990,0,0,0,1,0,1,0,0,0,1,0
11850,AT5G60020,0,0,0,0,1,0,0,1,1,0,1
11851,AT5G60030,0,0,0,1,0,1,1,1,0,0,1
11852,AT5G60050,0,0,0,0,0,0,0,0,0,1,0
11853,AT5G60100,0,1,0,0,0,0,0,0,0,1,0
11854,AT5G60142,0,0,0,1,0,0,0,1,0,0,0
11855,AT5G60150,0,0,0,1,0,1,0,0,0,1,0
11856,AT5G60170,0,0,0,0,0,0,0,0,0,1,0
11857,AT5G60180,0,0,0,0,1,0,0,0,0,0,0
11858,AT5G60200,0,0,0,0,0,0,0,0,0,1,0
11859,AT5G60230,0,0,0,1,0,0,0,0,0,0,0
11860,AT5G60250,0,0,1,1,0,1,1,0,1,0,0
11861,AT5G60270,1,1,0,1,1,0,0,1,1,1,0
11862,AT5G60280,0,0,0,1,1,0,0,0,0,1,0
11863,AT5G60300,0,0,0,1,1,0,0,1,0,1,0
11864,AT5G60310,0,0,1,1,1,0,0,0,1,1,0
11865,AT5G60350,0,0,0,0,1,0,0,0,0,1,0
11866,AT5G60360,0,0,0,1,0,0,0,0,0,0,0
11867,AT5G60370,0,0,0,0,0,0,0,0,0,1,0
11868,AT5G60410,0,0,0,1,1,0,0,1,0,1,0
11869,AT5G60440,0,0,0,0,0,0,0,0,0,1,0
11870,AT5G60460,0,0,0,0,0,0,0,0,0,1,0
11871,AT5G60470,1,0,0,1,0,0,0,1,0,1,0
11872,AT5G60490,0,0,0,1,0,0,0,0,0,0,0
11873,AT5G60530,0,0,0,0,0,0,0,0,1,0,0
11874,AT5G60540,0,0,0,1,0,0,0,0,0,0,0
11875,AT5G60570,0,0,0,1,0,0,0,0,0,0,0
11876,AT5G60600,0,0,0,1,0,0,0,0,0,0,0
11877,AT5G60620,0,0,0,1,0,0,0,0,0,0,0
11878,AT5G60630,0,0,0,1,1,1,0,1,1,1,0
11879,AT5G60640,0,0,0,1,1,0,0,1,0,1,0
11880,AT5G60680,0,0,0,0,1,0,0,0,0,0,0
11881,AT5G60700,0,0,0,1,1,0,0,0,0,1,0
11882,AT5G60710,0,0,0,1,1,0,0,0,0,0,0
11883,AT5G60720,0,0,0,0,1,0,0,0,1,0,0
11884,AT5G60750,0,0,0,1,1,0,0,1,0,1,0
11885,AT5G60760,0,0,0,0,1,0,0,0,1,1,0
11886,AT5G60790,0,0,0,1,0,0,0,1,0,1,0
11887,AT5G60800,0,0,0,1,1,0,0,1,1,1,0
11888,AT5G60820,0,0,0,1,1,0,0,0,0,1,0
11889,AT5G60840,0,0,0,1,0,0,0,0,0,0,0
11890,AT5G60860,0,0,0,1,0,0,0,0,0,0,0
11891,AT5G60880,0,0,0,0,0,0,0,0,0,0,1
11892,AT5G60900,1,1,0,1,1,1,0,1,1,1,0
11893,AT5G60930,0,0,0,1,1,1,0,0,0,0,1
11894,AT5G60950,0,0,0,1,1,0,0,0,1,1,0
11895,AT5G60960,0,0,0,1,0,0,0,0,0,0,0
11896,AT5G60970,0,0,0,0,0,0,0,1,0,1,1
11897,AT5G60980,0,0,0,1,0,0,0,0,0,1,0
11898,AT5G60990,0,0,0,1,0,0,0,0,0,0,0
11899,AT5G61000,0,0,0,1,0,0,0,0,0,0,0
11900,AT5G61010,0,0,0,1,1,0,0,1,1,1,0
11901,AT5G61030,0,0,0,1,0,0,0,0,0,0,0
11902,AT5G61060,0,0,0,1,0,0,0,1,0,1,0
11903,AT5G61070,1,0,0,1,0,0,0,0,0,1,0
11904,AT5G61090,0,0,0,0,1,0,1,1,0,1,0
11905,AT5G61120,0,0,0,1,0,0,0,0,0,1,0
11906,AT5G61140,0,0,0,0,0,0,0,0,0,1,0
11907,AT5G61150,0,0,0,1,0,0,0,1,0,1,0
11908,AT5G61160,1,1,1,1,1,0,1,1,1,1,0
11909,AT5G61210,0,1,0,1,1,0,0,1,1,1,0
11910,AT5G61240,0,0,0,1,1,0,0,0,0,0,0
11911,AT5G61250,0,0,0,1,1,0,0,0,0,1,0
11912,AT5G61260,0,0,0,0,1,0,0,0,0,1,0
11913,AT5G61270,0,0,0,1,0,0,0,0,0,0,0
11914,AT5G61290,0,0,1,1,0,0,0,0,0,0,0
11915,AT5G61340,0,0,0,1,1,0,0,0,1,1,0
11916,AT5G61350,0,0,0,1,0,0,0,0,0,0,0
11917,AT5G61360,0,0,0,1,1,0,0,0,0,0,0
11918,AT5G61380,0,0,0,1,1,0,0,0,1,1,0
11919,AT5G61390,0,0,0,1,0,0,0,0,1,0,0
11920,AT5G61412,0,0,0,0,0,0,0,0,0,1,0
11921,AT5G61420,0,0,0,0,0,0,0,0,0,0,1
11922,AT5G61430,0,0,0,1,0,0,0,1,0,0,0
11923,AT5G61450,0,0,0,1,1,0,0,1,0,1,0
11924,AT5G61455,1,0,1,0,0,1,1,0,1,1,0
11925,AT5G61460,0,0,0,0,0,0,0,0,0,1,0
11926,AT5G61480,0,0,0,0,0,1,0,0,1,1,1
11927,AT5G61500,0,0,0,1,1,0,0,1,0,0,0
11928,AT5G61520,0,0,0,1,0,0,0,1,0,1,0
11929,AT5G61530,0,0,0,1,1,0,0,1,0,1,0
11930,AT5G61550,0,0,0,0,1,0,0,0,1,0,0
11931,AT5G61560,1,1,0,1,1,0,0,1,1,1,0
11932,AT5G61570,0,0,0,1,0,0,0,0,0,1,0
11933,AT5G61580,0,0,0,1,0,0,0,0,0,0,0
11934,AT5G61600,1,1,0,1,1,0,0,1,1,1,0
11935,AT5G61610,0,0,0,0,0,0,1,0,0,0,0
11936,AT5G61640,0,0,0,1,0,0,0,0,0,0,0
11937,AT5G61650,0,0,0,0,0,0,0,0,0,1,0
11938,AT5G61660,0,0,0,1,0,0,0,0,0,0,0
11939,AT5G61670,0,0,0,1,0,0,0,0,0,0,0
11940,AT5G61740,0,0,0,0,0,0,0,1,0,0,0
11941,AT5G61760,0,0,0,0,0,0,0,1,0,0,0
11942,AT5G61770,0,0,0,1,0,0,0,0,0,0,0
11943,AT5G61780,0,0,0,1,1,0,0,1,0,1,0
11944,AT5G61790,0,0,0,1,1,0,0,1,1,1,0
11945,AT5G61800,0,0,0,1,0,0,0,0,0,0,0
11946,AT5G61820,0,0,0,1,1,0,0,1,1,1,0
11947,AT5G61890,1,1,0,1,1,0,0,1,1,1,0
11948,AT5G61910,0,0,0,1,1,0,0,1,1,1,0
11949,AT5G61930,0,0,0,1,0,0,0,0,0,1,0
11950,AT5G61960,0,0,0,1,1,0,0,0,0,1,0
11951,AT5G61970,0,0,0,1,0,0,0,0,0,1,0
11952,AT5G61990,0,0,0,1,1,0,0,0,0,1,0
11953,AT5G62000,0,0,0,1,1,0,0,1,0,1,0
11954,AT5G62020,0,1,0,1,1,0,0,1,1,1,0
11955,AT5G62050,0,0,0,1,0,0,0,0,0,0,0
11956,AT5G62070,0,0,0,1,1,0,0,1,1,1,0
11957,AT5G62150,1,1,0,1,1,0,0,1,1,1,0
11958,AT5G62170,0,0,0,0,0,0,1,0,0,0,0
11959,AT5G62180,0,0,0,1,1,0,0,0,0,0,0
11960,AT5G62200,0,0,0,1,0,0,0,0,0,0,0
11961,AT5G62240,0,0,0,0,1,0,0,0,0,0,0
11962,AT5G62260,0,0,0,0,0,0,0,0,1,0,0
11963,AT5G62270,0,0,0,1,0,0,0,0,0,0,0
11964,AT5G62290,0,0,0,1,0,0,0,0,0,0,0
11965,AT5G62310,0,0,0,1,1,0,0,0,0,0,0
11966,AT5G62340,0,0,0,0,1,0,0,0,0,1,0
11967,AT5G62350,0,0,0,1,0,0,0,0,0,0,0
11968,AT5G62360,0,0,0,1,0,0,1,0,0,0,0
11969,AT5G62410,0,0,0,1,0,1,0,0,0,1,0
11970,AT5G62460,0,0,0,1,1,0,0,0,1,0,0
11971,AT5G62470,0,1,0,1,1,0,0,1,1,1,0
11972,AT5G62480,0,0,0,1,0,0,0,1,0,0,0
11973,AT5G62520,0,0,0,0,1,0,0,0,1,1,0
11974,AT5G62530,0,0,0,1,0,0,0,0,0,0,0
11975,AT5G62550,0,0,0,0,0,0,0,0,0,0,1
11976,AT5G62560,0,0,0,1,1,0,0,1,1,1,0
11977,AT5G62570,1,1,0,1,1,0,0,1,1,1,0
11978,AT5G62600,0,0,0,1,1,0,0,1,0,1,0
11979,AT5G62610,0,0,0,1,0,0,0,0,0,1,0
11980,AT5G62620,0,0,0,1,1,0,0,0,0,1,0
11981,AT5G62630,0,0,0,1,1,0,0,0,1,1,0
11982,AT5G62640,0,0,0,1,1,0,0,0,0,0,0
11983,AT5G62680,0,0,0,1,0,0,0,0,0,1,0
11984,AT5G62700,0,0,0,0,0,1,1,0,0,0,0
11985,AT5G62720,0,0,0,1,0,0,0,0,0,0,0
11986,AT5G62730,0,0,0,0,0,1,0,0,0,0,0
11987,AT5G62760,0,0,0,0,0,0,0,0,0,1,0
11988,AT5G62770,0,0,0,1,1,0,0,0,1,1,0
11989,AT5G62810,0,0,0,1,0,0,0,0,0,0,0
11990,AT5G62850,0,1,0,0,0,0,0,0,0,0,0
11991,AT5G62865,0,0,0,1,1,0,0,0,1,1,0
11992,AT5G62950,0,0,0,1,0,0,0,0,0,0,0
11993,AT5G62990,0,0,0,1,0,0,0,0,0,0,0
11994,AT5G63010,0,0,0,0,0,0,0,0,0,1,0
11995,AT5G63020,0,0,0,1,1,0,0,0,0,1,0
11996,AT5G63040,0,0,0,0,0,0,1,0,0,0,0
11997,AT5G63080,0,0,0,1,0,0,0,1,0,0,0
11998,AT5G63087,0,0,0,0,0,0,1,0,0,0,0
11999,AT5G63090,0,0,0,1,0,0,1,1,0,0,0
12000,AT5G63100,0,0,0,1,0,0,0,0,0,0,0
12001,AT5G63130,0,1,0,1,1,0,0,1,1,1,0
12002,AT5G63135,0,0,0,0,1,0,0,1,1,1,0
12003,AT5G63140,0,0,0,1,0,0,0,0,0,0,0
12004,AT5G63160,0,0,0,1,1,0,0,0,0,1,0
12005,AT5G63190,0,0,0,0,0,0,0,0,0,1,0
12006,AT5G63260,0,0,0,1,1,0,0,1,0,1,0
12007,AT5G63270,0,0,0,0,0,0,0,0,0,1,0
12008,AT5G63280,0,0,0,1,0,0,0,0,0,1,0
12009,AT5G63290,0,0,0,1,0,0,0,0,0,0,0
12010,AT5G63300,0,0,0,1,1,0,0,1,1,0,0
12011,AT5G63320,0,0,0,1,1,0,0,1,0,1,0
12012,AT5G63370,0,0,0,0,1,0,0,0,0,1,0
12013,AT5G63410,0,0,0,1,1,0,0,1,1,1,0
12014,AT5G63450,0,0,0,0,0,0,0,0,0,1,0
12015,AT5G63470,0,0,0,0,1,0,0,0,0,0,0
12016,AT5G63490,0,0,0,1,1,0,0,1,1,1,0
12017,AT5G63500,0,1,0,0,0,0,0,0,0,0,0
12018,AT5G63520,0,0,0,0,0,0,0,0,0,1,0
12019,AT5G63530,0,0,0,0,0,0,0,0,0,0,1
12020,AT5G63540,0,0,0,1,0,0,0,0,0,0,0
12021,AT5G63550,0,0,0,1,0,0,0,1,0,1,0
12022,AT5G63560,0,0,0,0,0,0,0,0,0,1,0
12023,AT5G63570,0,0,0,1,0,0,0,0,0,0,0
12024,AT5G63580,0,0,0,1,0,1,0,0,0,1,0
12025,AT5G63600,0,0,0,0,0,0,0,0,0,1,0
12026,AT5G63610,0,0,0,1,1,0,0,0,0,1,0
12027,AT5G63620,0,0,0,0,1,0,0,0,0,1,0
12028,AT5G63640,0,0,0,0,1,0,0,1,0,1,0
12029,AT5G63650,0,0,0,0,0,1,0,1,0,1,0
12030,AT5G63660,0,0,1,0,0,0,0,0,0,0,1
12031,AT5G63680,0,0,0,1,1,0,0,1,0,1,0
12032,AT5G63760,0,0,0,1,1,0,0,0,0,0,0
12033,AT5G63770,0,0,0,1,1,0,0,0,0,1,0
12034,AT5G63790,0,0,0,1,1,0,0,1,1,1,0
12035,AT5G63800,0,0,0,1,0,0,0,0,0,0,0
12036,AT5G63830,0,0,0,1,0,0,0,0,0,0,0
12037,AT5G63840,0,0,0,1,0,0,0,0,0,1,0
12038,AT5G63850,0,0,0,1,1,0,0,1,1,1,1
12039,AT5G63860,0,0,0,0,1,0,0,0,0,0,0
12040,AT5G63880,0,0,0,1,1,0,0,1,0,1,0
12041,AT5G63890,0,0,0,1,0,0,0,0,0,0,0
12042,AT5G63905,0,0,0,0,1,0,0,0,1,1,0
12043,AT5G63910,0,0,0,1,1,0,0,0,0,0,0
12044,AT5G63950,0,0,0,1,0,0,0,0,0,0,0
12045,AT5G63970,0,0,0,0,0,0,0,0,0,1,0
12046,AT5G63980,0,0,0,1,1,0,0,1,0,1,0
12047,AT5G63990,0,0,0,0,1,0,0,0,0,0,0
12048,AT5G64000,0,0,0,1,1,0,0,1,0,1,0
12049,AT5G64010,0,0,0,1,0,0,0,0,0,0,0
12050,AT5G64020,0,0,0,1,1,0,0,1,0,1,0
12051,AT5G64030,0,0,0,1,0,0,0,0,0,0,0
12052,AT5G64060,0,0,0,1,1,0,0,0,1,1,0
12053,AT5G64070,0,0,0,1,1,0,0,0,0,1,0
12054,AT5G64080,0,0,0,1,0,1,0,0,0,0,0
12055,AT5G64090,0,0,0,1,1,0,0,1,0,1,0
12056,AT5G64100,0,0,0,1,1,0,0,0,1,1,0
12057,AT5G64110,0,0,0,1,1,1,0,0,0,1,0
12058,AT5G64120,0,0,0,1,1,1,0,1,1,1,0
12059,AT5G64130,0,0,0,1,1,0,0,0,0,0,0
12060,AT5G64160,0,0,0,1,1,0,0,1,0,1,0
12061,AT5G64190,0,0,0,0,0,0,0,0,1,0,0
12062,AT5G64200,0,0,0,1,0,0,0,1,0,0,0
12063,AT5G64220,0,0,0,1,1,0,0,1,0,1,0
12064,AT5G64230,0,0,0,0,1,0,0,1,0,1,0
12065,AT5G64240,0,0,0,0,1,0,0,0,0,1,0
12066,AT5G64250,0,0,0,1,1,0,0,1,0,1,0
12067,AT5G64260,0,0,0,1,1,0,0,1,1,1,0
12068,AT5G64270,0,0,0,1,0,0,0,0,0,0,0
12069,AT5G64290,0,0,0,1,0,0,0,0,0,0,0
12070,AT5G64300,0,0,0,1,1,0,0,1,1,1,0
12071,AT5G64310,1,1,0,1,1,0,1,1,1,1,0
12072,AT5G64350,0,0,0,0,0,0,0,0,0,1,0
12073,AT5G64370,0,0,0,1,1,0,0,1,0,1,0
12074,AT5G64390,0,0,0,1,1,0,0,0,0,1,0
12075,AT5G64395,0,1,0,1,1,0,0,1,0,1,0
12076,AT5G64401,1,0,0,1,1,0,1,1,1,1,0
12077,AT5G64410,0,0,0,1,1,0,0,0,0,1,0
12078,AT5G64420,0,0,0,0,0,1,0,0,0,0,0
12079,AT5G64430,0,0,0,1,1,0,0,0,0,0,0
12080,AT5G64440,0,0,0,1,1,0,0,1,0,1,0
12081,AT5G64450,0,0,0,0,1,0,0,1,1,0,0
12082,AT5G64510,1,0,1,1,1,0,1,1,1,1,0
12083,AT5G64530,0,0,0,1,0,0,0,0,0,0,0
12084,AT5G64600,0,0,0,1,0,0,0,0,0,0,0
12085,AT5G64640,0,0,0,0,0,0,0,0,0,1,0
12086,AT5G64660,1,1,0,1,1,0,0,1,1,1,0
12087,AT5G64667,0,0,0,1,1,0,0,0,0,0,0
12088,AT5G64700,0,0,0,0,1,0,0,0,0,0,0
12089,AT5G64740,0,0,0,1,0,0,0,0,0,0,0
12090,AT5G64750,1,0,0,1,1,0,0,1,1,1,0
12091,AT5G64760,0,0,0,0,0,0,0,0,0,1,0
12092,AT5G64770,0,0,0,0,0,1,0,0,0,0,0
